Title,Manufacturer,Price,Code,Warranty,Link,Category,Description,Image,Store
Asrock B760M Steel Legend WiFi Intel B760 LGA 1700 micro ATX,Intel,11790, , ,https://gjirafa50.mk/pllake-ame-asrock-b760m-steel-legend-wifi-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6b8a4b07-123d-4ecb-928a-8e6da77bc804/6b8a4b07-123d-4ecb-928a-8e6da77bc804.jpeg?w=190,Zhirafa50
ASUS PRIME B550M-A WiFi II AMD B550 Socket AM4 micro ATX,ASUS,7990, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b550m-a-wifi-ii-amd-b550-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/5347b2d2-7af0-4f00-8eb0-0bdbd38b8911/5347b2d2-7af0-4f00-8eb0-0bdbd38b8911.jpeg?w=190,Zhirafa50
Asrock Z790 PG SONIC Intel Z790 LGA 1700 ATX,Intel,19290, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-pg-sonic-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/aca61427-ce31-404b-912f-ad0003b2c71c/aca61427-ce31-404b-912f-ad0003b2c71c.jpeg?w=190,Zhirafa50
Asrock Z790 PG Riptide Intel Z790 LGA 1700 ATX,Intel,17590, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-pg-riptide-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a532493c-7b16-4dd4-916d-09e8d2acede2/a532493c-7b16-4dd4-916d-09e8d2acede2.jpeg?w=190,Zhirafa50
Asrock Z790 LiveMixer Intel Z790 LGA 1700 ATX,Intel,18190, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-livemixer-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a2950284-9569-473b-a64c-1a90f46a1db0/a2950284-9569-473b-a64c-1a90f46a1db0.jpeg?w=190,Zhirafa50
Asrock Z790 Steel Legend WiFi Intel Z790 LGA 1700 ATX,Intel,18490, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-steel-legend-wifi-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/945993f0-e454-46d3-9578-6587f0342090/945993f0-e454-46d3-9578-6587f0342090.jpeg?w=190,Zhirafa50
Asrock H670M Pro RS Intel H670 LGA 1700 micro ATX,Intel,9190, , ,https://gjirafa50.mk/pllake-ame-asrock-h670m-pro-rs-intel-h670-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/da8c174f-c207-4584-9c99-a0ebeb99e089/da8c174f-c207-4584-9c99-a0ebeb99e089.jpeg?w=190,Zhirafa50
Asrock B650M Pro RS AMD B650 Socket AM5 micro ATX,AMD,11590, , ,https://gjirafa50.mk/pllake-ame-asrock-b650m-pro-rs-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ddc584e6-9061-4162-8799-7c982af818a2/ddc584e6-9061-4162-8799-7c982af818a2.jpeg?w=190,Zhirafa50
ASRock B650M-H/M.2+,ASRock,8290, , ,https://gjirafa50.mk/pllake-ame-asrock-b650m-hm2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/646ac7f2-5d66-4c9d-b650-60ce42c4a1f0/646ac7f2-5d66-4c9d-b650-60ce42c4a1f0.jpeg?w=190,Zhirafa50
Asrock B650M PG Riptide AMD B650 Socket AM5 micro ATX,AMD,13190, , ,https://gjirafa50.mk/pllake-ame-asrock-b650m-pg-riptide-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/13c85d39-29c6-4b1f-978b-7f9164eeebb5/13c85d39-29c6-4b1f-978b-7f9164eeebb5.jpeg?w=190,Zhirafa50
Asrock B550M Phantom Gaming 4 Socket AM4 micro ATX AMD B550,AMD,6990, , ,https://gjirafa50.mk/pllake-ame-asrock-b550m-phantom-gaming-4-socket-am4-micro-atx-amdb550,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/51eb6eff-5c44-4b81-b3cf-a86fa76cf2e4/51eb6eff-5c44-4b81-b3cf-a86fa76cf2e4.jpeg?w=190,Zhirafa50
ASUS PRIME B650M-A WiFi II AMD B650 Socket AM5 micro ATX,ASUS,10990, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b650m-a-wifi-ii-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/7c3ba8ae-beba-4cf7-bed8-a46e8d8c5705/7c3ba8ae-beba-4cf7-bed8-a46e8d8c5705.jpeg?w=190,Zhirafa50
ASUS PRIME A620M-K AMD A620 Socket AM5 micro ATX,ASUS,8590, , ,https://gjirafa50.mk/pllake-ame-asus-prime-a620m-k-amd-a620-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/339aa220-0eed-45d3-baa9-a4bab3b71dbb/339aa220-0eed-45d3-baa9-a4bab3b71dbb.jpeg?w=190,Zhirafa50
ASUS PRIME A620M-A-CSM AMD A620 Socket AM5 micro ATX,ASUS,10590, , ,https://gjirafa50.mk/pllake-ame-asus-prime-a620m-a-csm-amd-a620-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/84a6b6c0-7a30-43f1-a218-628ea57422a8/84a6b6c0-7a30-43f1-a218-628ea57422a8.jpeg?w=190,Zhirafa50
ASUS PRIME B650-PLUS AMD B650 Socket AM5 ATX,ASUS,10890, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b650-plus-amd-b650-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c9b2ead5-8319-4e4b-beab-729d443b84c8/c9b2ead5-8319-4e4b-beab-729d443b84c8.jpeg?w=190,Zhirafa50
ASUS TUF Gaming B650M-PLUS WiFi AMD B650 Socket AM5 micro ATX,ASUS,11990, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b650m-plus-wifi-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6b3da2e6-bed2-4fd2-ac41-eea80f08abea/6b3da2e6-bed2-4fd2-ac41-eea80f08abea.jpeg?w=190,Zhirafa50
ASUS TUF Gaming B650-PLUS AMD B650 Socket AM5 ATX,ASUS,12990, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b650-plus-amd-b650-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/20f307ee-d40c-4ce8-9288-1b41ae028f3e/20f307ee-d40c-4ce8-9288-1b41ae028f3e.jpeg?w=190,Zhirafa50
ASUS ROG STRIX B650E-I Gaming WiFi AMD B650 Socket AM5 mini ITX,ASUS,22190, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-b650e-i-gaming-wifi-amd-b650-socket-am5-mini-itx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/77e2bcd2-1700-4f8b-bf06-f6378e52156f/77e2bcd2-1700-4f8b-bf06-f6378e52156f.jpeg?w=190,Zhirafa50
ASUS ROG STRIX B650-A Gaming WiFi AMD B650 Socket AM5 ATX,ASUS,16090, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-b650-a-gaming-wifi-amd-b650-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/7ce35001-f326-4e70-83f7-0e002f30d999/7ce35001-f326-4e70-83f7-0e002f30d999.jpeg?w=190,Zhirafa50
ASUS PRIME X670-P WiFi AMD X670 Socket AM5 ATX,ASUS,19090, , ,https://gjirafa50.mk/pllake-ame-asus-prime-x670-p-wifi-amd-x670-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/58058e14-cd6b-470e-98cb-497d53f023f1/58058e14-cd6b-470e-98cb-497d53f023f1.jpeg?w=190,Zhirafa50
Asrock B550M-ITX/ac Socket AM4 mini ITX AMD B550,AMD,10390, , ,https://gjirafa50.mk/pllake-ame-asrock-b550m-itxac-socket-am4-mini-itx-amdb550,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/0535304e-6794-4424-97a8-a6ab122a66f3/0535304e-6794-4424-97a8-a6ab122a66f3.jpeg?w=190,Zhirafa50
ASUS ROG STRIX X670E-F Gaming WiFi AMD X670 Socket AM5 ATX,ASUS,29690, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-x670e-f-gaming-wifi-amd-x670-socket-am5-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ef267ac2-e2b1-4d38-8660-1d7a50f56575/ef267ac2-e2b1-4d38-8660-1d7a50f56575.jpeg?w=190,Zhirafa50
ASUS TUF Gaming A520M-PLUS II AMD A520 Socket AM4 micro ATX,ASUS,6990, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-a520m-plus-ii-amd-a520-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/e3ade8c1-d858-4b05-8ec6-62d54688f2cf/e3ade8c1-d858-4b05-8ec6-62d54688f2cf.jpeg?w=190,Zhirafa50
ASUS TUF Gaming B450-PLUS II AMD B450 Socket AM4 ATX,ASUS,7590, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b450-plus-ii-amd-b450-socket-am4-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/9d1fba5f-d171-46ea-b807-563541dad89c/9d1fba5f-d171-46ea-b807-563541dad89c.jpeg?w=190,Zhirafa50
ASUS Prime B450M-K II AMD B450 Socket AM4 micro ATX,ASUS,5590, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b450m-k-ii-amd-b450-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/4a0ef2a0-a903-4957-a4ee-6c5c4e2497e4/4a0ef2a0-a903-4957-a4ee-6c5c4e2497e4.jpeg?w=190,Zhirafa50
ASUS PRIME B450M-A II Socket AM4 micro ATX AMD B450,ASUS,6290, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b450m-a-ii-socket-am4-micro-atx-amd-b450,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/924bb533-4a34-49b6-9dff-002bf8578c4a/924bb533-4a34-49b6-9dff-002bf8578c4a.jpeg?w=190,Zhirafa50
ASUS TUF Gaming B550-PLUS Socket AM4 ATX AMD B550,ASUS,9290, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b550-plus-socket-am4-atx-amd-b550,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/85556900-307c-41dc-894f-bac5c6199bdd/85556900-307c-41dc-894f-bac5c6199bdd.jpeg?w=190,Zhirafa50
Gigabyte B550 Gaming X V2 Socket AM4 ATX AMD B550,Gigabyte,7790, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b550-gaming-x-v2-socket-am4-atx-amdb550,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/18644a28-d56c-4a4f-97ca-ac6b40f7e3ae/18644a28-d56c-4a4f-97ca-ac6b40f7e3ae.jpeg?w=190,Zhirafa50
Gigabyte B550 AORUS ELITE AX V2 AMD B550 Socket AM4 ATX,Gigabyte,12090, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b550-aorus-elite-ax-v2-amd-b550-socket-am4-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/e736d42b-c173-4e62-a8f3-9f06bc7100d0/e736d42b-c173-4e62-a8f3-9f06bc7100d0.jpeg?w=190,Zhirafa50
Gigabyte H510M S2H V3,Gigabyte,5690, , ,https://gjirafa50.mk/pllake-ame-gigabyte-h510m-s2h-v3,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/e25d9c38-5a5e-46ec-9f9f-5f74ed892baa/e25d9c38-5a5e-46ec-9f9f-5f74ed892baa.jpeg?w=190,Zhirafa50
Gigabyte B760 DS3H,Gigabyte,10390, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760-ds3h,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/320a3767-4d34-4bb2-90dc-d70914439910/320a3767-4d34-4bb2-90dc-d70914439910.jpeg?w=190,Zhirafa50
Gigabyte Z790 AORUS MASTER X,Gigabyte,35790, , ,https://gjirafa50.mk/pllake-ame-gigabyte-z790-aorus-master-x,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/163c2651-de6d-4228-a9e6-23173a8da399/163c2651-de6d-4228-a9e6-23173a8da399.jpeg?w=190,Zhirafa50
Gigabyte B760 Gaming X AX,Gigabyte,11690, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760-gaming-x-ax,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/3ce2dd83-706d-4b63-9218-732725ac863f/3ce2dd83-706d-4b63-9218-732725ac863f.jpeg?w=190,Zhirafa50
Gigabyte B760M DS3H AX DDR4,Gigabyte,10290, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760m-ds3h-ax-ddr4,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d63de319-b009-4d4b-b6db-4910b4cd8a37/d63de319-b009-4d4b-b6db-4910b4cd8a37.jpeg?w=190,Zhirafa50
Gigabyte B760 DS3H DDR4,Gigabyte,9990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760-ds3h-ddr4,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ce893a71-53f1-4ac8-8898-6cb5b510df90/ce893a71-53f1-4ac8-8898-6cb5b510df90.jpeg?w=190,Zhirafa50
Gigabyte B760 Gaming X,Gigabyte,10890, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760-gaming-x-3,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6b4a056b-2afc-4d54-a0d9-4a329d2ac196/6b4a056b-2afc-4d54-a0d9-4a329d2ac196.jpeg?w=190,Zhirafa50
Gigabyte B760 DS3H AX DDR4,Gigabyte,10590, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760-ds3h-ax-ddr4,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/eb4f5226-57d3-494c-93c1-b29a9b3ee4f3/eb4f5226-57d3-494c-93c1-b29a9b3ee4f3.jpeg?w=190,Zhirafa50
Gigabyte B760M AORUS ELITE AX Intel B760 LGA 1700 micro ATX,Gigabyte,13990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760m-aorus-elite-ax-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/997a59c7-fa63-419c-ba88-ee6428f780f8/997a59c7-fa63-419c-ba88-ee6428f780f8.jpeg?w=190,Zhirafa50
Gigabyte B760 Gaming X DDR4 1.0,Gigabyte,9590, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760-gaming-x-ddr4-10,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/dff6bcf2-33b2-405d-a446-4045f0085c2f/dff6bcf2-33b2-405d-a446-4045f0085c2f.jpeg?w=190,Zhirafa50
Gigabyte Z790 AORUS ELITE AX Intel Z790 LGA 1700 ATX,Gigabyte,18990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-z790-aorus-elite-ax-intel-z790-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/9de1d0bf-b365-4072-bd3a-4dcc8ffa5cb2/9de1d0bf-b365-4072-bd3a-4dcc8ffa5cb2.jpeg?w=190,Zhirafa50
Gigabyte B650 Gaming X AX V2,Gigabyte,12290, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b650-gaming-x-ax-v2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/32668819-19da-42b8-9e09-72de5b7533db/32668819-19da-42b8-9e09-72de5b7533db.jpeg?w=190,Zhirafa50
Gigabyte B650 AORUS ELITE AX V2,Gigabyte,15690, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b650-aorus-elite-ax-v2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d24ad361-7602-41fd-a0e9-6f982e5cc6e3/d24ad361-7602-41fd-a0e9-6f982e5cc6e3.jpeg?w=190,Zhirafa50
Gigabyte B650 EAGLE AX,Gigabyte,12390, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b650-eagle-ax,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/f3cb3057-ccda-48d4-8e12-cd954142b1e4/f3cb3057-ccda-48d4-8e12-cd954142b1e4.jpeg?w=190,Zhirafa50
Gigabyte B650M S2H,Gigabyte,8590, , ,https://gjirafa50.mk/matichna-plocha-gigabyte-b650m-s2h,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/f597cf25-0840-4929-a655-3a7fe46e9968/f597cf25-0840-4929-a655-3a7fe46e9968.jpeg?w=190,Zhirafa50
Gigabyte A520M DS3H V2 (rev. 1.0) Socket AM4 micro ATX,Gigabyte,5890, , ,https://gjirafa50.mk/pllake-ame-gigabyte-a520m-ds3h-v2-rev-10-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d834bcd5-a811-466e-8919-a5a7c599864f/d834bcd5-a811-466e-8919-a5a7c599864f.jpeg?w=190,Zhirafa50
Gigabyte A520M K V2 AMD A520 Socket AM4 micro ATX,Gigabyte,4890, , ,https://gjirafa50.mk/pllake-ame-gigabyte-a520m-k-v2-amd-a520-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/98f2a1f0-e953-422b-b6f6-ee3bbad88089/98f2a1f0-e953-422b-b6f6-ee3bbad88089.jpeg?w=190,Zhirafa50
Gigabyte A520 AORUS ELITE Socket AM4 ATX AMD A520,Gigabyte,7090, , ,https://gjirafa50.mk/pllake-ame-gigabyte-a520-aorus-elite-socket-am4-atx-amd-a520,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a5fd44b7-ae28-4e1b-b67b-e264b03bcf9f/a5fd44b7-ae28-4e1b-b67b-e264b03bcf9f.jpeg?w=190,Zhirafa50
Gigabyte B550M DS3H Socket AM4 micro ATX AMD B550,Gigabyte,8990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b550m-ds3h-socket-am4-micro-atx-amd-b550-3,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/90032a68-c23f-4716-9984-3c0716b76d84/90032a68-c23f-4716-9984-3c0716b76d84.jpeg?w=190,Zhirafa50
Gigabyte B550 AORUS ELITE V2 AMD B550 Socket AM4 ATX,Gigabyte,10390, , ,https://gjirafa50.mk/matichna-plocha-gigabyte-b550-aorus-elite-v2-amd-b550-socket-am4-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/5b7231e8-838c-4f02-9f56-5763142747dc/5b7231e8-838c-4f02-9f56-5763142747dc.jpeg?w=190,Zhirafa50
Gigabyte B550M AORUS ELITE Socket AM4 micro ATX AMD B550,Gigabyte,8090, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b550m-aorus-elite-socket-am4-micro-atx-amd-b550,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/460ce98f-8f89-4078-8b7b-bdde7d3ce455/460ce98f-8f89-4078-8b7b-bdde7d3ce455.jpeg?w=190,Zhirafa50
MSI PRO B760-P DDR4 II Intel B760 LGA 1700 ATX,MSI,10390, , ,https://gjirafa50.mk/pllake-ame-msi-pro-b760-p-ddr4-ii-intel-b760-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/3707bbcb-621c-4827-bc4d-4b143d45fd93/3707bbcb-621c-4827-bc4d-4b143d45fd93.jpeg?w=190,Zhirafa50
MSI B760 Gaming PLUS WiFi Intel B760 LGA 1700 ATX,MSI,11590, , ,https://gjirafa50.mk/pllake-ame-msi-b760-gaming-plus-wifi-intel-b760-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a090d339-91be-446b-afab-8e5fcd5ac5a3/a090d339-91be-446b-afab-8e5fcd5ac5a3.jpeg?w=190,Zhirafa50
MSI PRO H610M-G DDR4 Intel H610 LGA 1700 micro ATX,MSI,6390, , ,https://gjirafa50.mk/pllake-ame-msi-pro-h610m-g-ddr4-intel-h610-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/dec6d6a6-cefe-4827-9ceb-3fbf4d5ec4e7/dec6d6a6-cefe-4827-9ceb-3fbf4d5ec4e7.jpeg?w=190,Zhirafa50
MSI A520M PRO Socket AM4 micro ATX,MSI,5990, , ,https://gjirafa50.mk/pllake-ame-msi-a520m-pro-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/0db71252-320e-4fe0-befd-5978ce62b984/0db71252-320e-4fe0-befd-5978ce62b984.jpeg?w=190,Zhirafa50
MSI A520M-A PRO Socket AM4,MSI,5190, , ,https://gjirafa50.mk/pllake-ame-msi-a520m-a-pro-socket-am4,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/996c10d9-5aa4-42c7-89d2-2881ec6f7e52/996c10d9-5aa4-42c7-89d2-2881ec6f7e52.jpeg?w=190,Zhirafa50
MSI MAG B550 TOMAHAWK MAX WiFi AMD B550 Socket AM4 ATX,MSI,12090, , ,https://gjirafa50.mk/pllake-ame-msi-mag-b550-tomahawk-max-wifi-amd-b550-socket-am4-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/8012a775-9803-4e46-b7fb-5e14dbc38717/8012a775-9803-4e46-b7fb-5e14dbc38717.jpeg?w=190,Zhirafa50
MSI MPG B550 Gaming Plus AMD B550 Socket AM4 ATX,MSI,9090, , ,https://gjirafa50.mk/pllake-ame-msi-mpg-b550-gaming-plus-amd-b550-socket-am4-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/2b9093a8-c17d-4b45-a48d-31c0b90e3e49/2b9093a8-c17d-4b45-a48d-31c0b90e3e49.jpeg?w=190,Zhirafa50
Biostar Z590MHP Intel Z590 LGA 1200 (Socket H5) micro ATX,Intel,5790, , ,https://gjirafa50.mk/pllake-ame-biostar-z590mhp-intel-z590-lga-1200-socket-h5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a45df1ad-78cb-4b8e-8979-e1d5ec0d3648/a45df1ad-78cb-4b8e-8979-e1d5ec0d3648.jpeg?w=190,Zhirafa50
Biostar H610MT-E Intel H610 LGA 1700 micro ATX,Intel,6290, , ,https://gjirafa50.mk/pllake-ame-biostar-h610mt-e-intel-h610-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/03fdaa32-0347-4e53-b199-ae00aebeedc3/03fdaa32-0347-4e53-b199-ae00aebeedc3.jpeg?w=190,Zhirafa50
BIOSTAR H610MH D5, ,6490, , ,https://gjirafa50.mk/pllake-ame-biostar-h610mh-d5,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6739d0bd-69a3-4f0f-9ee6-baf5e036a1bc/6739d0bd-69a3-4f0f-9ee6-baf5e036a1bc.jpeg?w=190,Zhirafa50
Biostar H61MHV3 Intel H61 LGA 1155 (Socket H2) micro ATX,Intel,5690, , ,https://gjirafa50.mk/pllake-ame-biostar-h61mhv3-intel-h61-lga-1155-socket-h2-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c18a2b40-4ca8-4a2a-aa02-173b8e8a12b7/c18a2b40-4ca8-4a2a-aa02-173b8e8a12b7.jpeg?w=190,Zhirafa50
BIOSTAR A520MT, ,4890, , ,https://gjirafa50.mk/pllake-ame-biostar-a520mt,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6f8d3459-e4ed-42c4-9109-1c59a303d197/6f8d3459-e4ed-42c4-9109-1c59a303d197.jpeg?w=190,Zhirafa50
Biostar H81MHV3 3.0 H81 Intel H81 LGA 1150 (Socket H3) micro ATX,Intel,5790, , ,https://gjirafa50.mk/pllake-ame-biostar-h81mhv3-30-h81-intel-h81-lga-1150-socket-h3-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/7aba25b4-fc7d-466f-9e35-0627a726462c/7aba25b4-fc7d-466f-9e35-0627a726462c.jpeg?w=190,Zhirafa50
ASUS PRIME B450-PLUS - AMD B450,ASUS,6790, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b450-plus-amd-b450,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/1958e607-168e-446a-91cf-bfcbea13f43e/1958e607-168e-446a-91cf-bfcbea13f43e.jpeg?w=190,Zhirafa50
Asrock B550M-HDV, ,6190, , ,https://gjirafa50.mk/pllake-ame-asrock-b550m-hdv-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/02caff75-9bdd-492f-b71f-3f00d46933cf/02caff75-9bdd-492f-b71f-3f00d46933cf.jpeg?w=190,Zhirafa50
ASUS TUF GAMING B550-PLUS - AMD B550,ASUS,10390, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b550-plus-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/400cda6a-1464-44d0-9fb0-3d47be151529/400cda6a-1464-44d0-9fb0-3d47be151529.jpeg?w=190,Zhirafa50
ASUS TUF GAMING B550M-PLUS - AMD B550,ASUS,11390, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b550m-plus-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c3e26f3f-e106-4033-a716-e03cc0a4769b/c3e26f3f-e106-4033-a716-e03cc0a4769b.jpeg?w=190,Zhirafa50
Asus PRIME B550-PLUS, ,11790, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b550-plus-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/1d5e69b6-bc7b-4184-9fa2-332cf44f3cec/1d5e69b6-bc7b-4184-9fa2-332cf44f3cec.jpeg?w=190,Zhirafa50
ASUS PRIME B550M-A - AMD B550,ASUS,7390, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b550m-a-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a3127f59-f5f4-45d1-aefb-d42455af8ecb/a3127f59-f5f4-45d1-aefb-d42455af8ecb.jpeg?w=190,Zhirafa50
Gigabyte B550M DS3H Socket AM4 micro ATX - AMD B550,Gigabyte,7490, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b550m-ds3h-socket-am4-micro-atx-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/b166cb7e-6217-4343-8289-f4333d9771ae/b166cb7e-6217-4343-8289-f4333d9771ae.jpeg?w=190,Zhirafa50
GIGABYTE A520M S2H - AMD A520,AMD,5290, , ,https://gjirafa50.mk/pllake-ame-gigabyte-a520m-s2h-amd-a520-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/fa3ad808-845e-41ab-900d-cbb7d011b547/fa3ad808-845e-41ab-900d-cbb7d011b547.jpeg?w=190,Zhirafa50
ASUS TUF GAMING B450M-PLUS II - AMD B450,ASUS,7090, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b450m-plus-ii-amd-b450-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/4f0e429a-45ff-43ed-a10a-3a92ea713013/4f0e429a-45ff-43ed-a10a-3a92ea713013.jpeg?w=190,Zhirafa50
ASUS PRIME B450M-K II - AMD B450,ASUS,7090, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b450m-k-ii-amd-b450-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/582359fb-c010-4769-bd62-1879b9a67859/582359fb-c010-4769-bd62-1879b9a67859.jpeg?w=190,Zhirafa50
